mid,action,adventure,comedy,crime,drama,fantasy,horror,romance,sci-fi,thriller,split0,split1,split2
tt2308725,0,0,0,0,1,0,0,0,0,1,0,0,2
tt2308860,1,0,0,1,1,0,0,0,0,1,1,2,0
tt2309021,0,0,0,0,1,0,1,0,0,1,0,1,2
tt2309224,0,0,0,0,1,0,1,0,0,1,0,0,0
tt2309260,0,0,0,0,0,0,1,0,1,1,2,0,2
tt2309600,1,0,0,0,0,0,0,0,0,1,0,0,0
tt2309961,0,0,0,0,0,0,1,0,0,1,0,0,1
tt2309987,0,0,0,0,1,0,0,0,0,1,2,0,0
tt2310332,0,1,0,0,0,1,0,0,0,0,2,0,0
tt2312184,1,1,1,0,0,0,0,0,0,0,1,0,0
tt2312262,1,1,1,0,0,1,0,0,1,1,1,0,0
tt2312390,0,1,1,0,0,1,0,0,0,0,0,1,0
tt2312718,1,0,0,0,0,0,0,0,0,1,0,0,0
tt2312890,0,0,1,0,1,0,0,0,0,0,0,0,2
tt2313189,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2314824,0,0,1,0,0,0,0,0,0,0,0,2,0
tt2314886,1,0,0,1,1,0,0,0,0,1,0,0,2
tt2315152,0,0,0,0,0,1,0,1,0,0,2,0,0
tt2315200,0,0,1,0,0,0,0,0,0,0,1,0,1
tt2315558,0,0,0,1,1,0,0,0,0,0,2,0,2
tt2315582,0,0,0,0,1,0,0,1,0,0,1,0,2
tt2315596,1,0,0,1,1,0,0,0,0,1,0,2,2
tt2316204,0,0,0,0,0,0,1,0,1,1,2,2,2
tt2316411,0,0,0,0,1,0,0,0,0,1,0,0,0
tt2316479,1,0,1,1,0,0,0,1,0,1,1,0,0
tt2316801,0,0,0,0,1,1,0,1,0,1,0,1,0
tt2317225,1,0,0,0,1,0,0,0,1,1,0,0,0
tt2317484,0,0,0,0,0,0,1,0,0,0,0,2,0
tt2317524,1,1,0,0,0,0,0,0,0,1,0,2,0
tt2318092,0,0,0,0,1,0,0,1,0,0,1,0,0
tt2318405,1,1,0,0,0,1,0,0,0,0,1,0,2
tt2318527,0,0,1,0,0,0,1,0,0,0,1,0,2
tt2318625,0,0,0,0,1,0,0,1,0,1,2,1,1
tt2319580,0,0,1,0,0,0,0,0,0,0,1,0,0
tt2319739,0,0,0,0,1,0,0,0,1,0,2,0,1
tt2319889,0,0,0,1,1,0,0,0,0,1,0,0,0
tt2320073,1,1,0,0,0,0,0,0,0,1,0,0,0
tt2320924,1,1,0,0,0,0,0,0,1,0,0,0,0
tt2321341,0,0,0,1,0,0,0,0,0,1,0,2,0
tt2321405,0,0,1,0,1,0,0,0,0,0,0,0,1
tt2321502,0,0,0,0,1,0,1,0,1,1,0,0,0
tt2321549,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2322420,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2322441,0,0,0,0,1,0,0,1,0,1,0,0,0
tt2322457,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2322517,0,0,0,0,1,0,0,0,0,1,2,0,1
tt2323836,0,1,0,0,1,1,0,1,0,0,2,2,2
tt2324928,0,0,0,0,1,0,1,0,1,1,1,0,0
tt2325002,1,0,0,0,0,0,0,0,0,1,0,2,0
tt2325517,0,0,0,0,0,0,1,0,1,1,0,0,1
tt2325518,0,0,0,0,0,0,1,0,1,1,2,0,1
tt2325977,0,0,0,0,1,0,0,0,0,1,2,0,0
tt2326554,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2326612,0,0,0,1,1,0,0,0,0,1,0,0,0
tt2328490,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2328505,0,0,0,0,0,0,1,0,0,0,0,0,1
tt2328549,0,0,0,0,0,0,1,0,0,0,2,2,0
tt2328745,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2328813,0,0,0,0,1,0,0,0,1,0,0,0,0
tt2328841,0,0,0,0,0,0,1,0,1,0,0,0,1
tt2328900,0,0,0,0,1,0,0,0,0,0,0,1,0
tt2330322,0,0,0,0,0,0,1,0,0,1,0,0,2
tt2330866,1,0,1,1,0,0,0,0,0,1,0,1,0
tt2330927,1,0,1,0,0,0,0,0,0,0,2,0,0
tt2331047,0,0,0,0,1,0,0,0,1,0,2,0,0
tt2331143,0,0,0,0,1,0,0,0,0,0,1,0,0
tt2331167,0,0,0,1,1,0,0,0,0,1,0,1,0
tt2332518,0,0,1,0,0,0,0,0,0,0,2,2,0
tt2332579,0,1,1,0,1,0,0,1,0,0,0,0,2
tt2332623,0,0,0,0,1,1,0,1,1,1,1,0,1
tt2332707,0,0,1,1,1,0,0,0,0,1,2,0,2
tt2332831,0,0,0,0,0,0,1,0,0,1,0,1,0
tt2333508,1,1,0,0,0,1,0,0,0,0,0,2,1
tt2333598,0,1,0,1,1,0,0,0,0,1,0,0,0
tt2333784,1,1,0,0,0,0,0,0,0,1,0,0,0
tt2333804,0,0,1,0,1,1,0,0,1,0,0,0,0
tt2334593,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2334649,0,0,0,1,1,0,0,1,0,0,0,0,2
tt2334779,0,0,0,0,1,1,0,0,0,0,2,1,0
tt2334871,1,1,1,0,0,0,0,0,0,0,1,0,0
tt2334873,0,0,0,0,1,0,0,0,0,0,0,2,2
tt2334879,1,0,0,0,1,0,0,0,0,1,0,0,2
tt2334896,0,0,0,1,1,0,0,0,0,0,2,0,0
tt2337841,0,0,0,0,1,0,0,0,0,1,1,0,2
tt2338027,0,0,0,0,0,1,1,0,0,0,0,0,0
tt2338151,0,0,1,0,1,1,0,0,0,0,0,0,0
tt2338424,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2338454,0,0,1,0,1,1,0,0,0,0,0,0,2
tt2338846,0,1,0,0,1,0,0,0,0,0,0,2,0
tt2339505,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2339741,0,0,0,0,1,0,1,0,0,1,0,0,1
tt2341664,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2343793,0,0,0,0,1,0,0,1,0,0,1,2,0
tt2345112,0,0,0,0,1,0,0,0,0,1,0,0,0
tt2345567,0,0,0,0,0,1,1,0,0,1,1,0,2
tt2345613,0,0,0,0,0,1,1,0,0,0,0,0,2
tt2345721,0,0,0,0,0,0,1,0,0,1,1,0,0
tt2345737,1,0,0,1,1,0,0,0,1,0,0,2,0
tt2345759,1,1,0,0,0,1,0,0,0,1,2,2,0
tt2347497,0,0,1,0,0,0,1,0,0,1,0,1,0
tt2347569,0,0,1,0,1,0,0,1,0,0,0,0,0
tt2348394,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2349144,0,0,1,0,1,0,0,0,0,0,2,2,0
tt2350496,0,0,0,0,1,0,0,1,0,0,0,1,0
tt2350892,1,0,0,1,1,0,0,0,0,1,0,0,2
tt2351177,0,0,1,0,0,1,1,0,0,0,2,1,1
tt2351310,1,0,0,0,1,0,0,0,1,0,2,0,2
tt2352802,0,0,1,0,1,0,0,0,0,0,0,0,2
tt2354181,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2354196,1,1,1,0,1,0,1,0,1,1,0,2,0
tt2355495,0,0,1,0,1,0,0,1,0,0,2,0,0
tt2356464,0,1,0,0,1,0,0,0,0,0,0,0,0
tt2357129,0,0,0,0,1,0,0,0,0,0,2,0,1
tt2357291,0,1,1,0,0,0,0,0,0,0,0,0,0
tt2357377,1,0,0,0,0,0,0,0,0,1,0,2,1
tt2357489,1,0,0,0,1,0,0,0,0,0,2,0,0
tt2358412,1,0,0,1,1,0,0,1,0,1,0,0,0
tt2358592,0,0,0,0,1,0,0,0,1,1,0,0,0
tt2358891,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2358911,1,1,0,0,0,1,1,0,0,0,0,1,0
tt2358913,1,1,0,0,0,1,1,0,0,0,2,0,2
tt2358925,0,0,1,0,1,0,0,0,0,0,0,1,0
tt2359024,0,0,0,1,1,0,0,0,0,1,0,0,0
tt2359347,0,0,0,1,1,0,1,0,0,0,0,0,0
tt2359381,0,0,1,0,1,0,0,0,0,0,2,0,0
tt2360446,0,0,1,0,0,0,0,0,0,0,2,2,0
tt2361184,1,0,0,0,1,0,0,0,0,0,0,0,0
tt2361317,1,0,0,1,1,0,0,0,0,1,0,2,2
tt2361509,0,0,1,0,1,0,0,0,0,0,2,0,0
tt2361700,0,1,0,0,1,0,0,0,0,0,2,2,2
tt2361846,0,0,1,0,1,0,0,1,0,0,1,0,0
tt2363047,0,0,0,1,1,0,0,1,0,1,0,2,0
tt2363213,0,1,0,0,0,1,0,0,0,0,1,2,0
tt2363439,0,0,0,0,1,0,1,0,0,1,1,2,0
tt2364659,0,0,0,1,0,0,0,0,0,0,1,0,0
tt2364673,1,0,0,1,0,0,1,0,1,1,0,0,0
tt2364774,0,0,0,0,0,0,1,0,0,1,2,1,0
tt2364841,0,0,0,1,0,0,0,0,0,1,2,0,2
tt2364842,0,0,0,0,0,0,1,0,0,0,0,2,0
tt2364897,0,0,0,0,1,0,1,0,0,1,0,0,0
tt2364997,0,0,1,0,0,0,1,0,0,0,0,0,0
tt2365580,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2366127,1,1,0,1,1,0,0,0,0,0,0,0,0
tt2366608,0,0,0,0,1,1,0,0,0,1,0,0,0
tt2367066,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2367996,1,1,0,0,0,0,0,0,0,0,1,0,2
tt2368254,0,0,0,0,1,0,0,0,0,0,0,2,2
tt2368553,1,0,0,1,0,0,0,0,0,1,0,0,2
tt2368619,1,0,0,1,1,0,0,0,0,1,2,2,0
tt2368635,0,0,0,0,1,1,0,1,0,0,2,2,2
tt2368672,0,1,0,0,0,0,0,0,0,0,1,0,0
tt2369041,1,1,0,0,0,0,0,0,1,1,0,0,0
tt2369127,0,0,0,1,1,0,0,0,0,0,0,0,0
tt2369135,1,0,0,1,0,0,0,0,0,1,2,0,0
tt2369205,0,1,0,0,1,0,0,0,0,1,0,2,0
tt2369317,0,0,1,0,1,0,0,0,1,0,0,2,0
tt2369396,1,0,0,0,0,0,0,0,1,1,0,0,0
tt2369600,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2370228,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2370230,0,0,0,0,1,0,0,1,0,0,2,0,2
tt2370248,0,0,0,0,1,0,0,0,0,0,0,2,0
tt2371399,0,0,1,0,0,0,0,0,0,0,0,1,0
tt2371411,0,0,0,0,0,1,0,1,0,0,2,0,2
tt2371486,1,0,0,0,1,0,0,0,0,0,2,0,0
tt2372222,1,0,1,0,0,0,0,0,0,0,0,0,0
tt2372251,0,0,0,0,1,1,1,0,0,1,0,0,0
tt2374144,1,0,1,0,0,0,0,0,1,0,0,2,0
tt2375093,0,0,0,1,0,0,0,0,0,1,0,2,0
tt2375379,1,1,0,0,0,1,0,0,0,0,0,2,0
tt2375574,0,0,0,0,1,0,1,0,0,0,2,0,0
tt2375605,0,0,0,1,0,0,0,0,0,0,2,0,0
tt2376218,0,0,0,1,1,0,0,0,0,1,2,1,0
tt2376440,0,0,1,0,0,0,1,0,0,1,0,0,0
tt2377322,0,0,0,0,0,0,1,0,0,1,0,0,2
tt2377414,0,0,0,0,1,0,0,1,1,0,1,0,0
tt2378171,0,0,1,1,0,0,0,0,0,0,1,0,0
tt2378177,0,0,0,1,1,0,0,0,0,0,0,0,0
tt2378191,0,0,0,0,0,0,1,0,0,1,0,0,1
tt2378281,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2378453,1,0,0,0,0,1,1,0,0,1,0,2,2
tt2378507,0,0,0,0,1,0,0,0,0,0,0,0,1
tt2378884,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2379080,0,0,0,0,0,0,0,0,1,1,0,0,0
tt2379386,1,1,0,0,0,1,0,0,0,1,0,0,0
tt2379713,1,1,0,0,0,0,0,0,0,1,2,0,1
tt2380307,0,1,0,0,0,1,0,0,0,0,0,0,0
tt2380331,0,0,1,0,1,0,0,1,0,0,0,0,2
tt2380564,0,0,1,0,0,0,0,0,0,0,0,0,2
tt2381111,0,0,0,0,1,0,0,1,0,0,0,0,0
tt2381249,1,1,0,0,0,0,0,0,0,1,0,0,0
tt2381355,0,0,1,0,1,0,1,0,0,0,0,0,0
tt2381931,0,0,1,0,1,0,0,0,0,1,2,0,0
tt2381941,0,0,1,1,1,0,0,1,0,0,0,0,0
tt2381962,1,1,0,0,0,0,1,0,0,1,0,0,0
tt2381989,0,0,0,1,1,0,0,0,0,1,1,0,0
tt2381991,1,1,0,0,1,1,0,0,0,0,0,0,0
tt2382009,0,0,0,0,1,0,0,0,0,0,0,2,0
tt2382396,0,0,0,1,1,0,0,0,0,0,1,0,0
tt2383068,0,0,0,0,0,0,1,0,0,1,2,2,2
tt2384022,0,0,1,0,0,0,1,0,0,0,0,0,0
tt2385073,0,0,1,0,0,1,0,1,0,0,0,0,0
tt2385074,0,0,0,0,0,0,1,0,0,0,0,0,2
tt2385195,0,0,0,1,1,0,0,0,0,0,0,2,0
tt2385882,0,0,0,1,1,0,0,0,0,1,0,2,2
tt2386237,0,0,0,0,0,0,1,0,0,0,0,0,1
tt2386278,0,0,0,0,0,0,1,1,0,0,0,1,2
tt2386285,0,0,0,0,1,0,0,0,0,1,0,0,0
tt2386404,0,0,1,0,1,1,0,0,0,1,0,0,2
tt2386490,1,1,0,0,0,1,0,0,0,0,0,0,2
tt2387408,0,0,0,0,0,0,1,0,0,1,2,0,1
tt2387433,0,0,0,0,0,0,1,0,1,1,0,0,0
tt2387499,1,0,1,0,0,0,0,0,0,0,0,1,0
tt2387559,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2387589,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2388637,0,0,0,1,1,0,0,1,0,0,2,0,1
tt2388715,0,0,0,0,0,0,1,0,0,0,0,0,2
tt2388759,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2388771,0,1,0,0,1,1,0,0,0,0,0,0,1
tt2388821,0,1,1,0,0,0,0,0,0,0,0,0,0
tt2389162,1,0,0,0,0,0,0,0,0,0,1,2,0
tt2389182,0,0,1,1,1,0,1,0,0,1,2,0,0
tt2390237,0,0,1,0,0,0,0,1,0,0,1,2,0
tt2390253,0,0,0,0,1,0,0,1,0,0,0,0,0
tt2390283,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2390341,0,0,0,0,0,0,1,0,0,0,2,0,0
tt2390361,0,0,1,0,1,0,0,1,0,0,0,0,0
tt2390994,0,0,1,0,1,0,0,0,0,0,1,0,0
tt2392326,0,0,1,0,1,0,0,1,0,0,0,1,0
tt2392672,0,0,1,0,0,0,0,0,0,0,0,0,2
tt2392748,1,0,0,0,0,0,0,0,1,0,0,0,0
tt2392830,0,0,0,0,1,0,0,0,0,0,1,0,0
tt2392846,0,0,1,0,0,0,1,0,0,0,0,1,0
tt2393805,0,0,0,0,1,0,0,0,0,1,0,0,0
tt2393827,1,0,0,0,0,1,1,0,0,1,0,2,0
tt2393845,1,0,1,1,0,0,0,0,0,1,0,0,2
tt2394063,0,0,0,0,1,0,0,0,0,1,0,0,1
tt2395199,1,0,0,0,0,0,0,0,0,1,0,0,0
tt2395339,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2395385,0,0,0,0,0,0,1,0,1,1,0,0,0
tt2395427,1,1,0,0,0,0,0,0,1,0,2,0,1
tt2395469,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2396200,1,1,0,0,0,0,0,0,0,0,2,0,0
tt2396224,0,0,1,0,1,1,0,0,0,0,0,0,1
tt2396429,1,0,1,0,0,0,1,0,0,0,0,0,1
tt2396436,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2396495,0,0,1,0,0,0,1,0,0,0,0,0,0
tt2396589,0,0,0,0,1,0,0,0,0,0,0,2,0
tt2396671,1,0,0,0,0,0,1,0,0,1,0,2,0
tt2396721,0,0,0,0,0,0,0,0,1,1,1,2,1
tt2397535,1,0,0,0,1,0,0,0,1,1,0,0,1
tt2398231,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2398241,0,1,1,0,0,1,0,0,0,0,1,0,0
tt2398249,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2399406,0,0,1,0,0,0,0,0,0,0,0,0,2
tt2400275,0,0,0,0,1,1,0,0,0,0,0,0,0
tt2400463,0,0,0,0,1,0,1,0,0,1,0,2,0
tt2401097,1,0,0,1,1,0,0,0,0,1,0,0,1
tt2401181,0,0,0,0,0,1,1,0,0,1,0,0,0
tt2401199,0,0,0,0,0,0,1,0,0,1,0,0,2
tt2401225,1,0,0,0,1,1,0,0,0,0,2,0,0
tt2401597,1,0,0,0,0,0,0,0,0,1,0,2,0
tt2401789,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2401807,1,0,0,1,0,0,0,0,0,1,0,0,2
tt2401878,0,0,1,0,1,0,0,1,0,0,2,2,1
tt2402101,1,0,0,0,1,0,0,0,0,1,2,2,0
tt2402105,0,0,1,1,1,0,0,0,0,0,0,0,2
tt2402131,0,1,1,1,0,0,0,1,0,1,2,1,0
tt2402157,1,0,0,1,0,0,0,0,0,1,0,0,0
tt2402603,0,0,0,1,1,0,0,0,0,1,0,2,0
tt2402619,0,0,1,1,0,0,0,1,0,0,2,0,0
tt2402927,0,0,0,0,1,0,0,1,0,0,1,1,0
tt2403021,0,1,0,0,0,0,1,0,0,0,1,0,0
tt2403029,0,0,1,0,0,0,0,0,1,0,2,0,0
tt2403393,0,0,0,0,1,0,0,0,0,0,2,0,2
tt2403419,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2403558,0,0,0,1,1,0,0,0,0,1,0,0,0
tt2403883,0,0,0,1,1,0,0,1,0,1,0,0,2
tt2403961,0,0,0,1,0,0,0,0,0,1,2,0,0
tt2404027,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2404181,0,0,0,0,1,0,0,1,0,0,0,0,0
tt2404217,1,0,0,0,1,0,0,0,0,0,2,1,0
tt2404233,1,1,0,0,0,1,0,0,0,0,1,0,0
tt2404299,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2404311,0,0,1,1,0,0,0,0,0,1,2,0,0
tt2404425,0,0,0,0,1,0,0,0,0,0,1,0,0
tt2404435,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2404461,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2404463,1,0,1,1,0,0,0,0,0,0,2,0,0
tt2404583,1,1,0,0,1,0,0,0,0,0,1,0,2
tt2404645,0,0,1,0,1,0,0,1,0,0,2,0,0
tt2404738,1,0,1,0,0,1,1,1,0,1,2,0,2
tt2406566,1,0,0,0,0,0,0,0,0,1,0,2,0
tt2406676,0,0,0,0,0,0,1,1,0,1,0,2,1
tt2408040,0,0,0,1,1,0,0,0,0,0,0,0,2
tt2408912,1,0,0,1,0,0,0,0,0,1,0,0,1
tt2409300,1,0,0,1,1,0,1,0,0,1,0,2,1
tt2409818,0,0,0,1,0,0,0,0,0,1,2,0,0
tt2411144,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2412746,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2414212,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2414766,0,0,0,0,0,0,0,1,1,0,2,0,2
tt2414822,0,1,0,0,1,0,0,1,0,0,0,0,2
tt2417560,0,0,1,0,0,0,0,0,0,0,0,2,0
tt2417650,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2417712,0,0,1,0,0,0,0,0,0,0,0,0,1
tt2417854,0,0,0,1,1,0,0,0,0,1,0,0,0
tt2417970,0,0,0,0,1,0,1,0,0,1,1,0,0
tt2418440,0,0,1,0,0,0,0,0,0,0,2,0,0
tt2418558,0,0,0,0,1,1,0,1,1,0,0,0,0
tt2419354,0,0,0,0,0,0,1,0,0,1,1,2,0
tt2420756,0,0,0,0,0,0,1,0,0,0,2,0,0
tt2421416,0,0,1,0,1,0,0,0,0,0,0,2,0
tt2423504,1,0,0,0,1,0,0,0,1,1,0,0,0
tt2424028,1,0,1,1,0,0,0,1,0,0,0,0,2
tt2424988,1,0,0,0,0,0,0,0,0,0,0,0,2
tt2425486,0,0,1,0,1,0,0,1,0,0,0,1,0
tt2425866,0,0,0,0,1,0,1,0,0,1,0,0,2
tt2427502,0,0,0,1,1,0,0,0,0,1,0,0,1
tt2427892,0,0,0,0,1,0,0,0,0,1,0,2,0
tt2428170,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2429074,0,0,1,0,1,0,0,1,0,0,1,0,0
tt2431286,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2431576,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2433040,1,1,0,0,1,0,0,1,0,0,0,2,0
tt2435514,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2436046,0,1,1,0,0,0,0,0,0,0,1,2,0
tt2436386,0,0,0,0,1,0,0,0,1,1,2,0,1
tt2436516,1,1,1,0,0,0,1,0,0,0,1,0,0
tt2436682,0,0,0,0,1,0,0,0,0,0,1,0,0
tt2437548,0,0,1,0,1,0,0,1,0,0,1,0,2
tt2438644,0,0,0,1,0,0,0,0,0,1,2,2,1
tt2440362,0,0,0,0,0,0,1,0,0,0,0,0,2
tt2441982,0,0,1,0,0,1,0,0,0,0,2,1,0
tt2443022,0,0,0,0,0,0,1,0,1,1,0,2,0
tt2443822,0,0,0,0,1,0,1,0,0,1,0,0,0
tt2444092,0,0,0,0,0,0,1,0,0,1,2,0,0
tt2445178,0,1,0,0,0,1,0,0,0,0,0,0,0
tt2445568,1,0,0,0,0,0,0,0,0,0,0,0,2
tt2446042,1,0,0,0,0,0,0,0,0,1,0,1,1
tt2446502,1,0,1,0,0,0,1,0,0,0,0,0,0
tt2446980,0,0,0,0,1,0,0,0,0,0,0,2,0
tt2449638,0,0,0,0,0,0,0,0,1,1,0,0,0
tt2449810,0,0,0,0,0,0,1,0,0,1,0,0,1
tt2450186,0,0,0,0,0,0,1,0,0,1,0,2,0
tt2450334,0,0,1,1,0,0,0,0,0,1,0,0,0
tt2450440,0,0,0,0,1,0,0,1,0,0,1,0,0
tt2452042,0,1,1,0,1,0,0,0,0,0,2,0,0
tt2452200,1,0,0,1,1,0,0,0,0,1,2,0,0
tt2452244,0,0,1,0,0,1,0,1,0,0,0,0,2
tt2452254,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2452386,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2452470,0,0,0,1,0,0,0,0,0,1,2,0,0
tt2457282,0,0,0,0,1,1,0,0,0,1,0,1,2
tt2458314,1,1,0,1,1,0,0,0,0,0,0,0,0
tt2459022,0,1,1,0,1,0,0,0,0,0,0,0,0
tt2459028,0,0,0,0,0,0,1,0,0,1,0,2,0
tt2459156,0,1,0,0,1,0,0,1,0,0,0,1,2
tt2460488,1,1,0,1,0,0,0,1,0,1,0,0,0
tt2461132,1,0,1,0,0,0,0,0,0,0,0,2,1
tt2461150,0,0,1,1,0,0,0,0,0,0,0,0,0
tt2461340,0,1,0,0,1,0,0,1,0,0,0,2,0
tt2461520,0,0,0,0,1,0,0,0,0,1,1,0,0
tt2463154,0,0,1,0,1,0,0,1,0,0,2,1,0
tt2463288,0,0,1,0,0,0,0,0,0,0,2,1,0
tt2463512,0,0,0,0,1,0,0,1,0,0,0,1,0
tt2465140,0,0,1,0,1,0,0,0,0,0,2,0,0
tt2465146,0,0,1,0,1,0,0,1,0,0,0,0,0
tt2465308,1,0,1,0,0,0,1,0,0,0,2,1,0
tt2465578,0,0,0,1,1,0,0,0,0,0,0,0,0
tt2467046,1,0,0,0,1,1,0,0,0,1,0,0,2
tt2468774,1,0,0,1,0,0,0,0,0,1,0,0,0
tt2469760,0,0,0,0,0,0,1,0,0,1,0,2,2
tt2471640,0,1,0,0,1,0,0,0,0,1,0,0,0
tt2473476,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2473510,0,0,0,0,0,0,1,0,0,1,0,1,0
tt2473682,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2473750,0,0,0,0,0,0,1,0,0,1,0,0,1
tt2474024,0,0,1,0,1,0,0,1,0,0,0,0,0
tt2474438,0,0,1,0,1,0,0,0,0,0,0,0,0
tt2474932,0,0,0,0,1,0,0,1,0,1,2,0,0
tt2474958,0,0,1,1,0,0,0,0,0,1,1,0,2
tt2474972,1,0,0,0,0,0,0,0,1,1,0,0,0
tt2474976,0,0,0,0,0,0,1,0,0,0,2,0,0
tt2475794,1,1,1,0,0,0,0,0,0,0,0,0,0
tt2476154,0,0,1,0,1,0,0,1,0,0,0,2,0
tt2479384,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2479478,0,0,1,0,0,0,0,0,0,0,0,0,1
tt2479800,0,0,0,0,1,0,0,0,0,0,2,0,0
tt2481198,0,0,1,0,1,0,0,1,0,0,0,1,0
tt2481480,0,0,0,1,1,0,0,0,0,0,0,0,1
tt2481496,0,0,0,0,0,0,1,0,0,1,0,0,1
tt2481498,0,0,0,1,1,0,0,0,0,1,1,0,1
tt2481554,0,0,1,1,0,0,0,1,0,1,0,2,0
tt2483208,0,0,0,0,0,1,0,0,0,1,0,2,2
tt2484224,0,0,0,0,0,0,0,1,1,1,1,1,2
tt2484254,0,0,0,0,1,0,1,1,0,1,2,0,0
tt2486678,0,0,1,0,1,0,0,1,0,0,0,2,0
tt2486856,1,0,0,0,1,0,0,0,0,0,0,0,0
tt2487028,0,0,1,0,0,0,0,0,0,0,1,1,0
tt2488496,1,1,0,0,0,0,0,0,1,0,0,0,0
tt2490326,1,0,1,0,0,0,1,0,1,0,0,0,0
tt2492344,1,0,0,0,0,0,0,0,1,1,2,0,0
tt2493466,0,0,0,0,0,0,1,0,0,0,1,2,0
tt2493486,1,0,0,0,1,0,0,0,0,0,2,0,0
tt2494280,0,0,1,1,0,0,0,0,0,0,0,0,0
tt2494362,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2495104,0,0,0,0,1,0,0,1,1,0,0,0,0
tt2495118,1,0,0,0,1,0,0,0,0,0,0,0,0
tt2495980,0,0,1,0,0,1,0,0,0,0,0,1,1
tt2496400,0,1,0,0,0,0,1,0,0,1,2,0,0
tt2497808,1,0,0,1,1,0,0,0,0,0,2,0,0
tt2497980,0,0,0,1,0,0,0,0,0,1,0,0,0
tt2499414,0,0,1,0,0,0,0,0,0,0,2,2,2
tt2499472,1,0,0,0,0,0,0,0,0,1,0,2,2
tt2503154,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2503358,0,0,0,0,0,0,1,0,0,0,0,0,2
tt2503944,0,0,1,0,1,0,0,0,0,0,0,2,0
tt2503954,1,0,0,1,1,0,0,0,0,1,1,0,0
tt2504308,0,0,0,1,0,0,0,0,0,0,1,0,0
tt2504404,0,0,0,1,1,0,0,0,0,1,2,0,0
tt2504580,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2504640,1,0,0,0,0,0,0,0,1,1,0,0,1
tt2505294,0,0,0,0,1,0,0,0,0,0,2,0,0
tt2505856,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2507238,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2507280,0,0,0,0,1,0,1,0,0,1,0,0,0
tt2509298,0,1,0,0,1,0,0,0,0,0,0,0,0
tt2509850,0,0,1,0,0,0,0,1,0,0,0,0,0
tt2510268,1,0,0,1,1,0,0,0,0,1,2,2,0
tt2510434,0,0,0,0,0,0,1,0,1,1,2,2,0
tt2510894,0,0,1,0,0,1,1,0,0,0,2,2,0
tt2511190,0,0,1,0,0,1,0,0,0,0,0,0,0
tt2511428,0,0,0,1,1,0,0,0,0,1,2,0,0
tt2512170,1,1,0,0,1,0,0,0,0,0,0,0,0
tt2513074,1,0,0,0,1,0,0,0,0,1,2,0,2
